Year,State,Insured Unemployment
2008,AK,0.47766806632849
2008,AL,0.29373475471789
2008,AR,0.46667269271868
2008,AZ,0.26588578864302
2008,CA,0.37999242647157
2008,CO,0.22707992264168
2008,CT,0.44914881670307
2008,DC,0.22403577070181
2008,DE,0.46225074906633
2008,FL,0.34129885432331
2008,GA,0.25580409257397
2008,HI,0.45415127202252
2008,IA,0.41951048976113
2008,ID,0.50567921224049
2008,IL,0.3721219795743
2008,IN,0.3871855253792
2008,KS,0.3220214425838
2008,KY,0.30220359719654
2008,LA,0.27244158895819
2008,MA,0.52301987539236
2008,MD,0.3653817609156
2008,ME,0.33701080619587
2008,MI,0.40747520421231
2008,MN,0.37692411844955
2008,MO,0.31032237603346
2008,MS,0.29225904311196
2008,MT,0.40180473649924
2008,NC,0.38438828538191
2008,ND,0.32252717522749
2008,NE,0.33570980368483
2008,NH,0.36587958591231
2008,NJ,0.54764263363537
2008,NM,0.35082983294321
2008,NV,0.42341409454204
2008,NY,0.40199142935476
2008,OH,0.32365216429706
2008,OK,0.26895430667511
2008,OR,0.51040687606087
2008,PA,0.56644908808706
2008,PR,0.27743806512339
2008,RI,0.36709298120932
2008,SC,0.3390710099264
2008,SD,0.16908620741071
2008,TN,0.26972567283192
2008,TX,0.21284494456897
2008,UT,0.31702698466179
2008,VA,0.24572729053127
2008,VT,0.4946922833459
2008,WA,0.3717974024506
2008,WI,0.57295579570088
2008,WV,0.39061648530408
2008,WY,0.32922909132656
2008,US,0.36483271509976
