Year,State,Insured Unemployment
2009,AK,0.4980761794039
2009,AL,0.32647967502932
2009,AR,0.54643677130144
2009,AZ,0.33119324677108
2009,CA,0.36809979673372
2009,CO,0.32433392584424
2009,CT,0.53242988013477
2009,DC,0.20530786982525
2009,DE,0.4257064827155
2009,FL,0.33734783201808
2009,GA,0.31114288336532
2009,HI,0.47868517257748
2009,IA,0.4874299201598
2009,ID,0.50459239242563
2009,IL,0.41795072174759
2009,IN,0.37533120913539
2009,KS,0.45706860640501
2009,KY,0.32724565144168
2009,LA,0.38597966049175
2009,MA,0.51355610254853
2009,MD,0.36375268011866
2009,ME,0.36281489684671
2009,MI,0.41270130455251
2009,MN,0.4560041172406
2009,MO,0.35968467627193
2009,MS,0.36817007642608
2009,MT,0.5266423224406
2009,NC,0.40124810156571
2009,ND,0.44754798571943
2009,NE,0.42662719747338
2009,NH,0.49364819348901
2009,NJ,0.4929035509371
2009,NM,0.43804021420171
2009,NV,0.44890931934992
2009,NY,0.42687719731482
2009,OH,0.38145461432668
2009,OK,0.35934124622985
2009,OR,0.51320637562978
2009,PA,0.6445562015932
2009,PR,0.29780950769595
2009,RI,0.33753388119388
2009,SC,0.37999062929456
2009,SD,0.27624237602926
2009,TN,0.32128242898866
2009,TX,0.28828922975323
2009,UT,0.34834964461753
2009,VA,0.29182930835041
2009,VT,0.5831486557961
2009,WA,0.48229963973966
2009,WI,0.56722976017394
2009,WV,0.40518539026574
2009,WY,0.43883724528112
2009,US,0.39657605020794
