Year,State,Insured Unemployment
2022,AK,0.28033838637558
2022,AL,0.090730472695192
2022,AR,0.18236476056299
2022,AZ,0.12529229951183
2022,CA,0.41830460101615
2022,CO,0.21974750804164
2022,CT,0.27461583986161
2022,DC,0.18820669893595
2022,DE,0.16974636055435
2022,FL,0.11512414105984
2022,GA,0.23061997605203
2022,HI,0.2919394327317
2022,IA,0.23451217549722
2022,ID,0.17976596465677
2022,IL,0.25024074592849
2022,IN,0.19956393549573
2022,KS,0.1729547894111
2022,KY,0.12081587940605
2022,LA,0.13932711141895
2022,MA,0.37935467530428
2022,MD,0.18509677016646
2022,ME,0.24249706754713
2022,MI,0.21398061552013
2022,MN,0.52065359507675
2022,MO,0.19175565318682
2022,MS,0.11618501197934
2022,MT,0.3214099118151
2022,NC,0.084201531455066
2022,ND,0.30611363767198
2022,NE,0.15342057588563
2022,NH,0.11174902006499
2022,NJ,0.49274506062489
2022,NM,0.21570613812055
2022,NV,0.19439675119233
2022,NY,0.35029301597454
2022,OH,0.1633311868169
2022,OK,0.19887792313093
2022,OR,0.26564920102093
2022,PA,0.27364428374826
2022,PR,0.20197248133036
2022,RI,0.40223637050101
2022,SC,0.14720352735054
2022,SD,0.14221309052208
2022,TN,0.10360677793638
2022,TX,0.17310871487806
2022,UT,0.18220987369731
2022,VA,0.10695091342028
2022,VT,0.30926801465685
2022,WA,0.2329863993855
2022,WI,0.27706521352059
2022,WV,0.21670947458743
2022,WY,0.16803516323839
2022,US,0.24703048645304
